review_id,aspect,sentiment_label,sentiment_score,aspect_cluster,mapped_aspect
1756,place,positive,0.9955505,3,Location
1756,beach,positive,0.99258775,4,Location
1758,atmosphere,positive,0.99876523,3,Atmosphere
1760,road,negative,0.9520959,4,Location
1760,place,positive,0.78806704,3,Location
1761,content,neutral,0.5078684,2,Service
1761,room,neutral,0.79972017,4,Location
1761,bobocabins,neutral,0.8446956,1,Accomodation
1763,site,positive,0.98408014,4,Location
1763,access,positive,0.9936562,2,Service
1763,beach,positive,0.99491864,4,Location
1764,place,positive,0.99856985,3,Location
1764,exciting‍,positive,0.9952213,1,Accomodation
1765,place,positive,0.9978257,3,Location
1767,cabin,positive,0.99745554,4,Amenities
1767,feature,positive,0.9795319,2,Location
1767,staff,positive,0.9970981,3,Service
1767,service,positive,0.9973188,2,Service
1767,resort,positive,0.9709547,4,Amenities
1767,price,positive,0.9922029,2,Worth
1767,beach,positive,0.92834276,4,Location
1768,atmosphere,positive,0.9987,3,Atmosphere
1768,facility,positive,0.99839395,4,Location
1768,time,positive,0.99480814,3,Service
1768,service,positive,0.9983157,2,Service
1769,experiennce,positive,0.99780875,1,Accomodation
1770,place,positive,0.99588084,3,Location
1770,price,negative,0.9958378,2,Worth
1770,food,negative,0.9959215,0,Food
1771,view,positive,0.9985946,3,Location
1771,place,positive,0.99853265,3,Location
1771,rule,positive,0.9961361,3,Service
1771,beach,positive,0.9948592,4,Location
1772,beach,positive,0.85663134,4,Location
1773,cabin,positive,0.98589534,4,Amenities
1773,honeymoon,positive,0.9502549,1,Location
1773,time,positive,0.97939134,3,Service
1773,access,positive,0.95891935,2,Service
1773,place,positive,0.99055886,3,Location
1773,beach,positive,0.97786057,4,Location
1774,visitor,positive,0.9341035,4,Location
1774,people,positive,0.92015594,3,Food
1774,scenery,positive,0.9932019,4,Amenities
1774,tree,positive,0.940099,4,Location
1774,area,positive,0.8541989,4,Location
1774,wave,positive,0.86235815,3,Atmosphere
1774,spot,positive,0.96565497,4,Location
1774,condition,positive,0.97706586,3,Location
1774,environment,positive,0.96834457,3,Atmosphere
1774,cross,neutral,0.5471494,4,Service
1775,view,positive,0.9966629,3,Location
1775,cabin,positive,0.9980951,4,Amenities
1775,beach,positive,0.991617,4,Location
1776,gem,positive,0.9506039,1,Worth
1776,beach,positive,0.9941964,4,Location
1777,visit,neutral,0.78592736,3,Location
1777,view,positive,0.99814534,3,Location
1778,air,positive,0.9982823,4,Service
1779,people,negative,0.982771,3,Food
1779,cabin,negative,0.9874428,4,Amenities
1779,view,negative,0.892895,3,Location
1779,area,negative,0.9812029,4,Location
1779,water,negative,0.98357403,4,Food
1779,amenity,negative,0.98966587,1,Amenities
1779,coffee,negative,0.9789404,0,Food
1779,soap,negative,0.98842686,0,Food
1779,control,negative,0.98821145,3,Food
1780,part,negative,0.5256142,3,Service
1780,tool,neutral,0.49663216,2,Service
1780,meat,neutral,0.47716486,0,Food
1780,place,positive,0.58177406,3,Location
1780,bbq,negative,0.39782524,1,Food
1781,karaoke,negative,0.99608886,1,Amenities
1781,music,negative,0.99664164,3,Atmosphere
1781,place,negative,0.9595137,3,Location
1781,volume,negative,0.9961733,2,Worth
1782,bobocabin,positive,0.9980945,1,Accomodation
1784,tissue,negative,0.9855172,0,Food
1784,cabin,negative,0.98118436,4,Amenities
1784,menu,negative,0.9716039,2,Food
1784,side,negative,0.9537883,4,Location
1784,wifi,negative,0.98245806,2,Amenities
1784,item,negative,0.96150255,2,Food
1784,butt,negative,0.989186,0,Accomodation
1784,insect,negative,0.99027926,0,Food
1784,checkin,negative,0.9808983,1,Accomodation
1784,web,negative,0.9787072,2,Service
1786,atmosphere,positive,0.9917692,3,Atmosphere
1786,cabin,positive,0.6272272,4,Amenities
1786,shower,negative,0.65935904,0,Amenities
1786,area,positive,0.73238015,4,Location
1786,view,positive,0.919035,3,Location
1786,problem,positive,0.5152342,3,Food
1786,accommodation,positive,0.9634219,4,Amenities
1786,time,positive,0.792578,3,Service
1786,number,negative,0.8100268,3,Service
1786,water,positive,0.5168034,4,Food
1787,place,positive,0.99803466,3,Location
1787,service,positive,0.9986455,2,Service
1788,water,negative,0.8590685,4,Food
1790,stuff,positive,0.7104398,0,Worth
1790,location,positive,0.5698667,4,Location
1790,parking,negative,0.66105855,4,Amenities
1790,room,positive,0.8667633,4,Location
1790,breakfast,negative,0.84251624,0,Food
1790,road,positive,0.4844183,4,Location
1792,forest,negative,0.48640168,4,Location
1792,people,negative,0.74706984,3,Food
1793,application,negative,0.98609966,2,Service
1793,room,negative,0.7442484,4,Location
1793,time,negative,0.5850616,3,Service
1795,breakfast,negative,0.9926554,0,Food
1798,padusan,positive,0.91381145,1,Accomodation
1800,place,positive,0.9988022,3,Location
1800,service,positive,0.9960581,2,Service
1801,star,positive,0.50571775,3,Worth
1801,tea,positive,0.63288295,0,Food
1801,menu,positive,0.49125078,2,Food
1801,water,negative,0.40100202,4,Food
1801,time,positive,0.57391614,3,Service
1801,portion,negative,0.65464365,4,Location
1801,price,negative,0.8025467,2,Worth
1802,cleanliness,positive,0.6278702,1,Hygiene
1802,lid,positive,0.5209679,0,Hygiene
1802,menu,positive,0.66581,2,Food
1802,guest,positive,0.87980944,3,Amenities
1802,chicken,positive,0.8532363,0,Food
1802,check,positive,0.9140474,2,Food
1802,room,positive,0.94748205,4,Location
1802,water,positive,0.8875571,4,Food
1802,facility,positive,0.9097003,4,Location
1802,drink,positive,0.8878758,0,Food
1802,food,positive,0.8077141,0,Food
1803,rice,positive,0.48552436,0,Food
1803,concept,positive,0.94211036,2,Location
1803,menu,negative,0.59258544,2,Food
1803,room,positive,0.99063885,4,Location
1803,water,positive,0.8329222,4,Food
1803,breakfast,negative,0.921483,0,Food
1803,place,positive,0.9933084,3,Location
1803,meal,positive,0.61947143,0,Food
1804,atmosphere,positive,0.9696093,3,Atmosphere
1804,technology,positive,0.9686614,2,Service
1804,concept,positive,0.95252156,2,Location
1804,hill,negative,0.8981066,4,Location
1804,room,positive,0.8098192,4,Location
1804,water,positive,0.91092795,4,Food
1804,service,positive,0.97434264,2,Service
1804,staying,positive,0.9677585,3,Location
1805,menu,negative,0.98588514,2,Food
1805,buffet,negative,0.9782914,0,Amenities
1805,write,negative,0.98093224,3,Worth
1805,child,negative,0.977803,3,Food
1805,place,negative,0.70447373,3,Location
1805,price,negative,0.9209259,2,Worth
1806,thing,negative,0.9424872,3,Worth
1806,air,negative,0.92571175,4,Service
1806,cabin,negative,0.9412657,4,Amenities
1806,tomfoolery,negative,0.9397462,1,Accomodation
1806,slavery,negative,0.95161253,3,Hygiene
1806,concept,negative,0.9369596,2,Location
1806,seller,negative,0.94578534,2,Food
1806,order,negative,0.9409024,3,Service
1806,city,negative,0.94471943,4,Location
1806,bobocabin,negative,0.94435644,1,Accomodation
1806,window,negative,0.9574056,4,Location
1806,water,negative,0.95049924,4,Food
1806,pillow,negative,0.94816744,0,Worth
1806,dependency,negative,0.94327056,1,Food
1806,firewood,negative,0.93868405,0,Food
1807,owner,negative,0.97603524,3,Worth
1807,one,negative,0.9629425,3,Worth
1808,season,negative,0.7477031,3,Worth
1808,forest,neutral,0.98727405,4,Location
1808,review,neutral,0.55350643,3,Service
1808,room,positive,0.99557084,4,Location
1808,healing,neutral,0.9704221,3,Atmosphere
1808,service,positive,0.9974132,2,Service
1809,spring,neutral,0.91701126,4,Location
1809,view,positive,0.9589975,3,Location
1811,ini,positive,0.99324656,1,Service
1811,bathroom,positive,0.9933056,0,Amenities
1811,mention,positive,0.993606,3,Location
1811,environment,positive,0.993804,3,Atmosphere
1811,place,positive,0.9939313,3,Location
1811,period,positive,0.99334323,3,Worth
1811,price,positive,0.9937085,2,Worth
1811,flexibility,positive,0.9933427,2,Amenities
1811,pacet,positive,0.9935961,1,Accomodation
1811,heart,positive,0.99343175,3,Location
1811,cabin,positive,0.99383897,4,Amenities
1811,feature,positive,0.9940813,2,Location
1811,wagyu,positive,0.99446493,1,Accomodation
1811,landscape,positive,0.99444085,4,Atmosphere
1811,scent,positive,0.99472153,0,Atmosphere
1811,touch,positive,0.9938484,3,Atmosphere
1811,retreat,positive,0.99454135,4,Location
1811,journey,positive,0.99369264,4,Location
1811,getaway,positive,0.9940404,1,Amenities
1811,gem,positive,0.9932835,1,Worth
1811,quality,positive,0.9950093,2,Food
1811,life,positive,0.99310195,3,Food
1811,destination,positive,0.9942948,4,Location
1811,taste,positive,0.9942062,0,Food
1811,amenity,positive,0.99388194,1,Amenities
1811,masterpiece,positive,0.99430144,1,Worth
1811,surroundings,positive,0.9938798,4,Atmosphere
1811,experience,positive,0.9935941,3,Atmosphere
1812,place,positive,0.9986558,3,Location
1813,need,positive,0.9797641,3,Food
1813,place,positive,0.9975079,3,Location
1814,location,positive,0.9982147,4,Location
1814,wifi,positive,0.9964212,2,Amenities
1815,system,negative,0.9487359,2,Service
1815,location,negative,0.9065509,4,Location
1815,city,negative,0.8174216,4,Location
1815,day,negative,0.9159274,3,Service
1815,service,negative,0.912489,2,Service
1815,place,negative,0.8853199,3,Location
1816,spring,positive,0.66981655,4,Location
1816,cabin,positive,0.7432109,4,Amenities
1816,technology,positive,0.99031234,2,Service
1816,view,positive,0.7478838,3,Location
1816,location,positive,0.59362614,4,Location
1816,staff,positive,0.9844667,3,Service
1816,experience,positive,0.9901529,3,Atmosphere
1816,ticket,positive,0.5623976,2,Service
1816,place,positive,0.989176,3,Location
1817,glass,negative,0.9609116,0,Food
1817,integration,positive,0.7449359,2,Service
1817,view,positive,0.9182437,3,Location
1817,order,negative,0.7789684,3,Service
1817,day,negative,0.57147604,3,Service
1817,privacy,positive,0.9662765,2,Service
1817,room,neutral,0.4467001,4,Location
1817,water,negative,0.7842655,4,Food
1817,access,negative,0.8089793,2,Service
1817,variety,negative,0.91151345,2,Food
1817,c,negative,0.39104214,2,Worth
1817,price,negative,0.99129206,2,Worth
1818,place,positive,0.9965084,3,Location
1819,hahahaha,negative,0.9192253,1,Accomodation
1820,place,positive,0.9981603,3,Location
1820,scenery,positive,0.998437,4,Amenities
1820,heart,positive,0.99662685,3,Location
1822,atmosphere,positive,0.9947008,3,Atmosphere
1823,experience,positive,0.93342924,3,Atmosphere
1823,cabin,positive,0.9744692,4,Amenities
1823,downside,positive,0.92092234,1,Worth
1823,location,positive,0.97613674,4,Location
1823,vibe,positive,0.98133576,1,Atmosphere
1823,bath,positive,0.83470464,0,Amenities
1824,atmosphere,positive,0.9980527,3,Atmosphere
1824,view,positive,0.99780923,3,Location
1825,atmosphere,positive,0.9918527,3,Atmosphere
1825,potential,positive,0.9973615,3,Location
1825,service,positive,0.9944929,2,Service
1826,view,positive,0.9466648,3,Location
1826,place,positive,0.7987939,3,Location
1826,night,negative,0.97058165,4,Service
1827,experience,positive,0.991983,3,Atmosphere
1828,couple,positive,0.98944926,3,Worth
1829,motorbike,positive,0.9064963,1,Worth
1829,advice,positive,0.8714717,3,Food
1829,location,positive,0.6231736,4,Location
1829,road,negative,0.97442573,4,Location
1830,hotel,neutral,0.9502425,4,Location
1830,day,positive,0.9302975,3,Service
1830,vibe,positive,0.50706303,1,Atmosphere
1831,utensil,negative,0.9744052,1,Hygiene
1831,family,positive,0.7923587,3,Service
1832,air,positive,0.9974184,4,Service
1832,spring,positive,0.9969003,4,Location
1832,location,positive,0.8706357,4,Location
1832,tree,positive,0.5513463,4,Location
1833,water,positive,0.9768163,4,Food
1833,ticket,positive,0.62693405,2,Service
1833,place,positive,0.98776513,3,Location
1834,staff,positive,0.9945068,3,Service
1835,head,negative,0.9870892,3,Service
1835,pillow,negative,0.99102634,0,Worth
1836,team,positive,0.9373196,3,Worth
1836,view,positive,0.944865,3,Location
1836,design,positive,0.9836226,2,Location
1836,area,positive,0.7750665,4,Location
1836,aroma,negative,0.7474617,0,Atmosphere
1836,ticket,positive,0.7418577,2,Service
1836,place,positive,0.8173756,3,Location
1837,spring,positive,0.74063146,4,Location
1837,rest,positive,0.97358227,3,Service
1837,view,positive,0.9938167,3,Location
1837,check,positive,0.94234455,2,Food
1837,entry,positive,0.93679255,3,Location
1837,room,positive,0.97138435,4,Location
1837,water,positive,0.9348136,4,Food
1837,service,positive,0.9386557,2,Service
1837,supply,positive,0.9196736,2,Food
1838,view,positive,0.9967301,3,Location
1838,name,positive,0.9559759,3,Location
1838,style,positive,0.9895299,3,Atmosphere
1838,staff,positive,0.9961176,3,Service
1839,access,negative,0.8289637,2,Service
1840,matress,positive,0.9586066,1,Accomodation
1840,tech,positive,0.9936475,2,Worth
1840,experience,positive,0.9934048,3,Atmosphere
1841,place,positive,0.99865425,3,Location
1841,privacy,positive,0.9868802,2,Service
1844,cabin,positive,0.9978126,4,Amenities
1844,service,positive,0.997359,2,Service
1845,bobobox,negative,0.72280455,1,Accomodation
1845,room,negative,0.9611715,4,Location
1845,ground,negative,0.93677,4,Location
1846,need,neutral,0.8232013,3,Food
1847,camp,positive,0.97169447,4,Location
1847,accommodation,positive,0.9933382,4,Amenities
1848,view,positive,0.9966974,3,Location
1849,condition,negative,0.992645,3,Location
1849,doe,negative,0.9852123,1,Food
1849,management,negative,0.99328965,2,Service
1849,attitude,negative,0.9934214,3,Atmosphere
1850,place,positive,0.9971666,3,Location
1850,style,positive,0.9967829,3,Atmosphere
1851,atmosphere,positive,0.990272,3,Atmosphere
1851,download,positive,0.5823127,2,Service
1852,friend,positive,0.9918316,3,Service
1854,kettle,positive,0.9281261,0,Food
1854,staycation,positive,0.998018,1,Accomodation
1854,lot,positive,0.9929376,3,Worth
1854,water,positive,0.9241936,4,Food
1854,facility,positive,0.9961837,4,Location
1854,coffee,positive,0.9515061,0,Food
1854,service,positive,0.9975805,2,Service
1855,space,positive,0.55642295,4,Atmosphere
1855,room,positive,0.9756851,4,Location
1855,kitchen,neutral,0.8634553,0,Food
1855,staff,positive,0.9815715,3,Service
1855,child,negative,0.6753381,3,Food
1855,place,positive,0.98696846,3,Location
1856,place,positive,0.9941203,3,Location
1856,feel,positive,0.9945747,3,Atmosphere
1857,thing,positive,0.7857417,3,Worth
1857,cabin,positive,0.7806887,4,Amenities
1857,view,positive,0.9502054,3,Location
1857,area,positive,0.7445094,4,Location
1857,location,positive,0.7958862,4,Location
1857,cup,positive,0.84366906,3,Worth
1857,time,positive,0.8888863,3,Service
1857,coffee,positive,0.84130245,0,Food
1857,experience,positive,0.8972886,3,Atmosphere
1857,road,positive,0.76812154,4,Location
1857,drink,positive,0.64618915,0,Food
1857,stay,positive,0.7126475,3,Food
1859,spring,positive,0.99473935,4,Location
1859,atmosphere,positive,0.9965681,3,Atmosphere
1859,plate,positive,0.50528175,0,Location
1859,room,positive,0.9539578,4,Location
1859,kitchen,neutral,0.72714573,0,Food
1859,facility,positive,0.9959837,4,Location
1860,place,positive,0.99763834,3,Location
1860,price,positive,0.9857576,2,Worth
1861,room,negative,0.45462328,4,Location
1861,sheet,negative,0.9653049,0,Worth
1861,guest,negative,0.71143067,3,Amenities
1861,view,positive,0.83927304,3,Location
1862,atmosphere,positive,0.9970215,3,Atmosphere
1862,experience,positive,0.9721609,3,Atmosphere
1863,air,positive,0.91209894,4,Service
1863,glass,positive,0.9004954,0,Food
1863,bonfire,positive,0.71211845,1,Atmosphere
1863,music,positive,0.7467044,3,Atmosphere
1863,goal,positive,0.8228849,3,Worth
1863,light,positive,0.9022132,4,Atmosphere
1863,room,positive,0.69080895,4,Location
1863,amenity,positive,0.9683294,1,Amenities
1863,experience,positive,0.9424622,3,Atmosphere
1863,price,positive,0.83560187,2,Worth
1864,place,positive,0.99783736,3,Location
1866,pan,neutral,0.62985367,0,Food
1866,mattress,negative,0.9486011,0,Amenities
1866,accommodation,positive,0.9969035,4,Amenities
1866,pillow,negative,0.66345745,0,Worth
1866,model,positive,0.89650154,2,Service
1867,snail,negative,0.5813973,1,Worth
1867,view,positive,0.9015602,3,Location
1867,place,positive,0.9628954,3,Location
1868,place,positive,0.99748755,3,Location
1868,staff,positive,0.9973393,3,Service
1869,place,positive,0.9967989,3,Location
1870,room,positive,0.99651045,4,Location
1870,staff,positive,0.99752015,3,Service
1871,atmosphere,positive,0.91661054,3,Atmosphere
1871,place,positive,0.9788634,3,Location
1872,atmosphere,positive,0.9900949,3,Atmosphere
1872,night,positive,0.9957228,4,Service
1873,atmosphere,positive,0.6715808,3,Atmosphere
1873,bumper,negative,0.962513,0,Food
1873,location,negative,0.8971518,4,Location
1873,variation,negative,0.7717889,2,Location
1873,room,negative,0.9385188,4,Location
1873,water,negative,0.70056623,4,Food
1873,time,negative,0.7160691,3,Service
1873,service,positive,0.6897262,2,Service
1873,content,negative,0.80645066,2,Service
1873,stair,negative,0.9044254,1,Amenities
1873,hole,negative,0.9694354,4,Location
1875,process,positive,0.9887705,3,Atmosphere
1875,staff,positive,0.99796116,3,Service
1875,calm,positive,0.9955427,3,Atmosphere
1876,service,negative,0.9915331,2,Service
1877,atmosphere,positive,0.9986784,3,Atmosphere
1878,recomend,positive,0.9981079,1,Accomodation
1880,place,positive,0.9971734,3,Location
1881,place,positive,0.9974421,3,Location
1882,cabin,positive,0.9911786,4,Amenities
1882,burn,positive,0.97642684,4,Atmosphere
1882,elevator,positive,0.95958537,4,Amenities
1882,view,positive,0.9940852,3,Location
1882,tv,positive,0.9734793,3,Service
1882,area,positive,0.98974025,4,Location
1882,way,positive,0.99028337,3,Service
1882,bobocabin,positive,0.99254054,1,Accomodation
1882,mattress,positive,0.9520803,0,Amenities
1882,water,positive,0.98587,4,Food
1882,container,positive,0.99476296,0,Food
1882,tech,positive,0.9951794,2,Worth
1882,experience,positive,0.99387854,3,Atmosphere
1882,camping,positive,0.99298143,4,Amenities
1884,room,positive,0.9977022,4,Location
1885,thing,negative,0.7667505,3,Worth
1885,management,negative,0.83397114,2,Service
1885,satisfaction,negative,0.6339671,3,Atmosphere
1885,staff,negative,0.82125837,3,Service
1885,husband,negative,0.7606726,3,Worth
1885,bill,negative,0.72214025,3,Service
1885,facility,negative,0.7913146,4,Location
1885,condition,negative,0.7738697,3,Location
1885,apps,positive,0.7059753,2,Amenities
1886,atmosphere,positive,0.9912314,3,Atmosphere
1886,forest,positive,0.9849251,4,Location
1886,tree,positive,0.88936716,4,Location
1886,view,positive,0.98090655,3,Location
1886,terrain,positive,0.84795916,4,Location
1886,room,positive,0.9749428,4,Location
1886,facility,positive,0.9871919,4,Location
1886,service,positive,0.99265385,2,Service
1886,place,positive,0.9793875,3,Location
1886,price,positive,0.9682178,2,Worth
1887,atmosphere,positive,0.99477094,3,Atmosphere
1888,air,positive,0.995635,4,Service
1888,group,positive,0.99445987,3,Service
1888,cabin,positive,0.997214,4,Amenities
1888,rule,positive,0.9967637,3,Service
1888,nature,positive,0.99583083,3,Location
1888,area,positive,0.99570894,4,Location
1888,city,positive,0.9916797,4,Location
1888,walk,positive,0.99579215,4,Location
1888,view,positive,0.9962625,3,Location
1888,stove,positive,0.9926219,0,Amenities
1888,meat,positive,0.9932567,0,Food
1888,kitchen,positive,0.9901488,0,Food
1888,point,positive,0.99507844,3,Location
1888,place,positive,0.9970137,3,Location
1888,food,positive,0.9945102,0,Food
1889,place,positive,0.9984687,3,Location
1889,service,positive,0.99845123,2,Service
1890,water,negative,0.7698335,4,Food
1890,experience,positive,0.98602724,3,Atmosphere
1891,atmosphere,positive,0.9984224,3,Atmosphere
1891,breakfast,positive,0.998565,0,Food
1891,service,positive,0.99874437,2,Service
1891,experience,positive,0.998428,3,Atmosphere
1892,place,positive,0.99770665,3,Location
1892,city,negative,0.8964499,4,Location
1893,water,negative,0.973755,4,Food
1893,time,negative,0.9639149,3,Service
1894,officer,negative,0.85557795,3,Service
1894,spring,positive,0.530387,4,Location
1894,area,negative,0.7357159,4,Location
1894,regulation,negative,0.70011544,2,Service
1894,permit,negative,0.79693526,2,Service
1895,cabin,negative,0.546436,4,Amenities
1895,profile,negative,0.5761898,3,Location
1895,size,negative,0.5106526,2,Location
1895,room,negative,0.45721158,4,Location
1895,choice,negative,0.48978144,3,Location
1895,umbrella,negative,0.52683777,1,Food
1895,facility,negative,0.5298578,4,Location
1895,road,negative,0.50209934,4,Location
1895,conditioner,negative,0.6157486,0,Amenities
1895,hole,negative,0.74112856,4,Location
1896,atmosphere,positive,0.9987525,3,Atmosphere
1897,place,positive,0.99820113,3,Location
1898,spring,positive,0.66174483,4,Location
1898,price,positive,0.9964361,2,Worth
1898,food,positive,0.99488753,0,Food
1900,thing,positive,0.99809724,3,Worth
1900,cabin,positive,0.9980652,4,Amenities
1900,issue,positive,0.9955584,3,Worth
1900,view,positive,0.99859387,3,Location
1900,variety,positive,0.9874285,2,Food
1900,stay,positive,0.998442,3,Food
1901,thing,positive,0.9847835,3,Worth
1901,location,positive,0.99746585,4,Location
1901,price,positive,0.9941936,2,Worth
1901,service,positive,0.997586,2,Service
1903,world,negative,0.85524464,3,Food
1904,concept,positive,0.9802238,2,Location
1904,place,positive,0.9969054,3,Location
1904,ambiance,positive,0.99850625,1,Atmosphere
1904,gon,positive,0.99412423,1,Accomodation
1905,road,negative,0.973631,4,Location
1905,room,positive,0.9968733,4,Location
1905,view,positive,0.9978846,3,Location
1905,experience,positive,0.9941551,3,Atmosphere
1906,room,positive,0.99773043,4,Location
1906,view,positive,0.99846953,3,Location
1906,service,positive,0.9971329,2,Service
1907,bathroom,positive,0.99174047,0,Amenities
1907,atmosphere,positive,0.99791163,3,Atmosphere
1907,nature,positive,0.9975816,3,Location
1907,tree,positive,0.9814269,4,Location
1907,room,positive,0.9950846,4,Location
1907,sound,positive,0.9723282,3,Atmosphere
1907,feel,positive,0.9964504,3,Atmosphere
1907,fun,positive,0.9963463,3,Atmosphere
1908,place,positive,0.9983442,3,Location
1908,service,positive,0.989287,2,Service
1910,air,positive,0.61813885,4,Service
1910,location,negative,0.80161333,4,Location
1910,mattress,negative,0.5318244,0,Amenities
1910,water,negative,0.6647181,4,Food
1910,pillow,negative,0.69622,0,Worth
1910,facility,negative,0.49517575,4,Location
1910,child,negative,0.55824935,3,Food
1910,place,positive,0.69287825,3,Location
1910,price,negative,0.92089164,2,Worth
1911,pine,positive,0.97760105,4,Location
1911,officer,positive,0.99203897,3,Service
1911,experience,positive,0.99204797,3,Atmosphere
1911,area,positive,0.9566423,4,Location
1911,check,positive,0.98777837,2,Food
1911,weather,positive,0.9519445,4,Location
1911,kitchen,positive,0.6092605,0,Food
1911,time,positive,0.9905359,3,Service
1911,service,positive,0.96217483,2,Service
1911,place,positive,0.9916754,3,Location
1912,entrance,negative,0.9729951,4,Location
1912,place,positive,0.99857426,3,Location
1912,heart,positive,0.99718094,3,Location
1912,food,positive,0.99819595,0,Food
1913,star,positive,0.9941222,3,Worth
1913,forest,positive,0.9614654,4,Location
1913,staff,positive,0.99584085,3,Service
1913,facility,negative,0.7870246,4,Location
1913,place,positive,0.9971232,3,Location
1914,quality,positive,0.7066826,2,Food
1914,forest,neutral,0.83755213,4,Location
1914,tv,negative,0.9000609,3,Service
1914,wifi,positive,0.9916543,2,Amenities
1914,room,positive,0.95593995,4,Location
1914,experience,positive,0.90501994,3,Atmosphere
1915,view,positive,0.9987509,3,Location
1915,place,positive,0.998412,3,Location
1916,bonus,positive,0.96461403,2,Worth
1916,view,positive,0.9930791,3,Location
1916,water,positive,0.9641285,4,Food
1916,service,positive,0.99637306,2,Service
1916,bbq,positive,0.9544123,1,Food
1918,atmosphere,negative,0.64873385,3,Atmosphere
1918,kind,negative,0.69127464,3,Atmosphere
1918,water,negative,0.7170908,4,Food
1918,presentation,negative,0.6118642,3,Location
1918,wait,negative,0.7287312,3,Worth
1918,table,negative,0.7226193,3,Food
1918,cabin,negative,0.7010477,4,Amenities
1918,location,negative,0.7242861,4,Location
1918,beef,negative,0.6938581,0,Food
1918,sauce,negative,0.6595966,0,Food
1918,plate,negative,0.7240293,0,Location
1918,day,negative,0.6895593,3,Service
1918,privacy,negative,0.6239294,2,Service
1918,position,negative,0.7364994,3,Location
1918,gallon,negative,0.76996875,0,Worth
1918,reason,negative,0.70226365,3,Location
1918,area,negative,0.7045157,4,Location
1918,meat,negative,0.690201,0,Food
1918,mark,negative,0.70196223,3,Worth
1918,outdoor,negative,0.6518354,4,Amenities
1918,portion,negative,0.68612105,4,Location
1918,dish,negative,0.66761744,0,Food
1919,gap,negative,0.9193804,2,Location
1919,animal,negative,0.9867302,3,Food
1920,cabin,negative,0.7048551,4,Amenities
1920,view,negative,0.6082162,3,Location
1920,staff,positive,0.8687811,3,Service
1920,experience,positive,0.5851326,3,Atmosphere
1920,place,positive,0.7098403,3,Location
1921,atmosphere,positive,0.99692374,3,Atmosphere
1921,mattress,positive,0.82139283,0,Amenities
1921,price,positive,0.9957553,2,Worth
1921,facility,positive,0.97919214,4,Location
1922,room,positive,0.99740016,4,Location
1922,service,positive,0.99843675,2,Service
1923,room,positive,0.99771655,4,Location
1923,place,positive,0.9981832,3,Location
1923,staff,positive,0.99831283,3,Service
1923,service,positive,0.9985293,2,Service
1924,experience,positive,0.9959857,3,Atmosphere
1924,note,positive,0.9951133,3,Worth
1924,location,positive,0.99631894,4,Location
1924,service,positive,0.99554884,2,Service
1924,padusan,positive,0.99528545,1,Accomodation
1924,equipment,positive,0.99646425,2,Food
1925,place,positive,0.998285,3,Location
1926,thing,negative,0.7518524,3,Worth
1926,team,negative,0.8497828,3,Worth
1926,menu,negative,0.6597308,2,Food
1926,knife,negative,0.76575655,0,Food
1926,meat,negative,0.79211277,0,Food
1926,staff,negative,0.6217622,3,Service
1926,correction,negative,0.8420718,2,Location
1927,thing,positive,0.5575077,3,Worth
1927,stuff,positive,0.5642873,0,Worth
1927,owner,positive,0.4874446,3,Worth
1927,area,positive,0.5408402,4,Location
1927,package,positive,0.63618046,2,Worth
1927,24hrs,positive,0.6099546,1,Accomodation
1927,morning,positive,0.5983319,4,Service
1927,time,positive,0.53065664,3,Service
1927,experience,positive,0.6628325,3,Atmosphere
1927,helper,positive,0.87128663,1,Service
1927,ticket,positive,0.52523094,2,Service
1927,option,positive,0.711291,2,Worth
1927,project,negative,0.7306922,2,Worth
1928,location,positive,0.99734783,4,Location
1929,ini,positive,0.99230886,1,Service
1929,isama,positive,0.98320514,1,Accomodation
1929,music,positive,0.9972173,3,Atmosphere
1929,room,positive,0.9975011,4,Location
1929,time,positive,0.996847,3,Service
1929,beef,positive,0.99349785,0,Food
1930,atmosphere,positive,0.8732857,3,Atmosphere
1930,concept,neutral,0.45963782,2,Location
1930,review,positive,0.7106367,3,Service
1930,view,positive,0.7803379,3,Location
1930,amount,positive,0.49629274,2,Worth
1930,location,positive,0.495668,4,Location
1930,room,positive,0.42028767,4,Location
1930,mattress,negative,0.8860333,0,Amenities
1930,staff,positive,0.9432775,3,Service
1930,breakfast,negative,0.37670684,0,Food
1930,ask,positive,0.5825634,3,Food
1930,place,positive,0.7171522,3,Location
1931,view,positive,0.9950665,3,Location
1931,staff,positive,0.9938858,3,Service
1931,cabin,positive,0.99032426,4,Amenities
1932,road,negative,0.9396701,4,Location
1932,location,neutral,0.50735706,4,Location
1932,staff,positive,0.9983133,3,Service
1933,impression,positive,0.90458137,3,Atmosphere
1933,place,positive,0.89600664,3,Location
1933,hotel,negative,0.5300345,4,Location
1934,time,positive,0.9773711,3,Service
1934,view,positive,0.982825,3,Location
1934,cabin,positive,0.96538025,4,Amenities
1934,tree,positive,0.9369952,4,Location
1936,air,positive,0.99801105,4,Service
1938,place,positive,0.9977214,3,Location
1938,staff,positive,0.9971795,3,Service
1939,view,positive,0.99857116,3,Location
1939,cabin,positive,0.9969079,4,Amenities
1939,staff,positive,0.99792236,3,Service
1940,impression,positive,0.9961798,3,Atmosphere
1940,employee,positive,0.99850357,2,Service
1940,hotel,positive,0.9982072,4,Location
